"","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","videoId","textDisplay","textOriginal","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"515","Mihai Iordache","https://yt3.ggpht.com/a/AGF-l7_MYDkl7QedlTijGavZeS6NMveePRm-fNYefA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCI-LMjaPSn0K9WpfYxeZ6Sw","UCI-LMjaPSn0K9WpfYxeZ6Sw","bsWWHo4KDHE","Why in Visual Studio 2013 i must write every time _getch(); after i include conio.h TO see the message on the screen ?
","Why in Visual Studio 2013 i must write every time _getch(); after i include conio.h TO see the message on the screen ?
","TRUE","none","0","2013-10-24T17:02:37.000Z","2013-10-24T17:02:37.000Z","UgxlFmlYfeC5d94Y5mh4AaABAg",NA,NA
"516","izi2bhappy2","https://yt3.ggpht.com/a/AGF-l7_J3rnV-giRXDU8wUCXfRl_IJDRSnsDWj2NNg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLbCTjtQiSDAH8uYmifpKiA","UCLbCTjtQiSDAH8uYmifpKiA","bsWWHo4KDHE","for some reason whenever i watch you tutorials i get hungery","for some reason whenever i watch you tutorials i get hungery","TRUE","none","0","2013-10-23T12:14:25.000Z","2013-10-23T12:14:25.000Z","UgwbRwk1iRjtPs7eMgx4AaABAg",NA,NA
"517","Mira Sleiman","https://yt3.ggpht.com/a/AGF-l7_rVN6TYHNZfg7leTaDXEsjwhhL0VlzdbfQqA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIKL1knbatQxHwpFUTKYlPw","UCIKL1knbatQxHwpFUTKYlPw","bsWWHo4KDHE","i owe you and the friend who told me about you my life.","i owe you and the friend who told me about you my life.","TRUE","none","0","2013-10-23T04:05:24.000Z","2013-10-23T04:05:24.000Z","UgwhdA2P_tetSsYnM0p4AaABAg",NA,NA
"518","DALERKHUJAND","https://yt3.ggpht.com/a/AGF-l78g2B7y-RpgyQs2qud4dp-JNCoPuLWMCqF33Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCW1WEXLGA3SU0AUtrHXuAWg","UCW1WEXLGA3SU0AUtrHXuAWg","bsWWHo4KDHE","perfecto","perfecto","TRUE","none","0","2013-10-18T15:49:35.000Z","2013-10-18T15:49:35.000Z","UgwPCk3TnjoHSfe6dZ54AaABAg",NA,NA
"519","square","https://yt3.ggpht.com/a/AGF-l798_A7xCRjjkJZJCtjppUn9RJ0_NTO621en4w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7zpxkvyQJCx0tCHjitO8pw","UC7zpxkvyQJCx0tCHjitO8pw","bsWWHo4KDHE","Source engine-the engine for all of valves games is made with c++ ","Source engine-the engine for all of valves games is made with c++ ","TRUE","none","0","2013-10-03T15:49:27.000Z","2013-10-03T15:49:27.000Z","Ugwg-72VTwT4-vDipcN4AaABAg",NA,NA
"520","Alex Kem","https://yt3.ggpht.com/a/AGF-l7_XxMH5-rPYlu21VNA5syXbV8GvnGR0pzMagA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_YT8ceov8VRT8CILrd3aEg","UC_YT8ceov8VRT8CILrd3aEg","bsWWHo4KDHE","thanks","thanks","TRUE","none","0","2013-09-24T03:35:27.000Z","2013-09-24T03:35:27.000Z","UgzeHLa59UshOwZ84RV4AaABAg",NA,NA
"521","Nikita93vr","https://yt3.ggpht.com/a/AGF-l796MPAVkeaElgoZPwKTnSzc46osVnc0OdejwA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC76k-y6QOrc-T-SUfqVajbw","UC76k-y6QOrc-T-SUfqVajbw","bsWWHo4KDHE","oooo i am text ont he screen :D Excellent teacher btw
","oooo i am text ont he screen :D Excellent teacher btw
","TRUE","none","0","2013-09-18T22:29:26.000Z","2013-09-18T22:29:26.000Z","Ugx9NbC4BfzTMA0thZF4AaABAg",NA,NA
"522","Fallen261Angel","https://yt3.ggpht.com/a/AGF-l78lMqHGu_eUbkuzaQBE5D1Q2hoCRbykqhS6Iw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIGI3DeEDqk_s35aCyjsVBg","UCIGI3DeEDqk_s35aCyjsVBg","bsWWHo4KDHE","u r better than my teacher .. than u :)","u r better than my teacher .. than u :)","TRUE","none","0","2013-09-18T18:51:39.000Z","2013-09-18T18:51:39.000Z","UgzakvCJeK_OBNTWnmp4AaABAg",NA,NA
"523","Keith Thompson","https://yt3.ggpht.com/a/AGF-l78J4fsvw83dgPAhn66LEjYii4W-L4a8LYSVpQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCj6BgVdTB65Cn3ttjrxCnmg","UCj6BgVdTB65Cn3ttjrxCnmg","bsWWHo4KDHE","dont use number returnin 0 try 
#include &quot;conio.h&quot;
{
_getch();
}","dont use number returnin 0 try 
#include ""conio.h""
{
_getch();
}","TRUE","none","0","2013-09-12T13:31:05.000Z","2013-09-12T13:31:05.000Z","UgxNnxdc9ki6Tf4LJbJ4AaABAg",NA,NA
"524","cubiemuncherr","https://yt3.ggpht.com/a/AGF-l7_vAq8SBmlHfvcFLTHTZwpXrnCgCjGsOWcSgQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7sxSpjVr1ijRREaIQ1vitw","UC7sxSpjVr1ijRREaIQ1vitw","bsWWHo4KDHE","takeBreak();
makePBandJSandwich();","takeBreak();
makePBandJSandwich();","TRUE","none","0","2013-08-29T20:52:17.000Z","2013-08-29T20:52:17.000Z","Ugzqoossgc-UfIz5XBV4AaABAg",NA,NA
"525","Joe Farnelli","https://yt3.ggpht.com/a/AGF-l7-fDq2LFOcUKO2o6dAHJZk9y2pKmPu57kahWA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqIuYWAqfKg5DT8aOGtOAuA","UCqIuYWAqfKg5DT8aOGtOAuA","bsWWHo4KDHE","Thank you though i have looked for it do you know where i can find it","Thank you though i have looked for it do you know where i can find it","TRUE","none","0","2013-08-29T20:27:53.000Z","2013-08-29T20:27:53.000Z","UgynGzR5VXmiUZgBsgp4AaABAg",NA,NA
"526","dy k","https://yt3.ggpht.com/a/AGF-l7-k4QtV8VS9qa1QWaHFILsHM-8bd7zS_fw6xg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqOEM5weV-Auo4lXQ8HH45w","UCqOEM5weV-Auo4lXQ8HH45w","bsWWHo4KDHE","I noticed that in almost every tutorial (up to now of course), bucky tells us two ways to achieve one object. I try the first method, my program doesn&#39;t work !

I try the second method, my program works!

I need some serious help here. Of course I can remember to just use one method that works, but I do want to have different methods at my disposal..","I noticed that in almost every tutorial (up to now of course), bucky tells us two ways to achieve one object. I try the first method, my program doesn't work !

I try the second method, my program works!

I need some serious help here. Of course I can remember to just use one method that works, but I do want to have different methods at my disposal..","TRUE","none","0","2013-08-29T19:53:19.000Z","2013-08-29T19:53:19.000Z","UgyPf0UF4ULvMmWS3r94AaABAg",NA,NA
"527","dy k","https://yt3.ggpht.com/a/AGF-l7-k4QtV8VS9qa1QWaHFILsHM-8bd7zS_fw6xg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqOEM5weV-Auo4lXQ8HH45w","UCqOEM5weV-Auo4lXQ8HH45w","bsWWHo4KDHE","I put void function before int main, and does not work.

My program does not return 0.
It has been like this since last tutorial.

Someone help me~~
I&#39;m getting very discouraged by this, because I just can&#39;t proceed on to next tutorial with my programs not returning me 0.","I put void function before int main, and does not work.

My program does not return 0.
It has been like this since last tutorial.

Someone help me~~
I'm getting very discouraged by this, because I just can't proceed on to next tutorial with my programs not returning me 0.","TRUE","none","0","2013-08-29T19:51:04.000Z","2013-08-29T19:51:04.000Z","UgxOxqsaWv1MCq8MhSZ4AaABAg",NA,NA
"528","KoltTv","https://yt3.ggpht.com/a/AGF-l7-3en4AtLz9qBG9BHO1fQHL55WByCx6qK_saw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbe1En2l5cgr7lzqdfxkZdQ","UCbe1En2l5cgr7lzqdfxkZdQ","bsWWHo4KDHE","You had to have select the GNU CC Compiler.","You had to have select the GNU CC Compiler.","TRUE","none","0","2013-08-29T14:57:43.000Z","2013-08-29T14:57:43.000Z","Ugw9Rf8QdnJ4aGFI4d54AaABAg",NA,NA
"529","Andrew Newbill","https://yt3.ggpht.com/a/AGF-l7_Nl7Bi7hXU6wAny08V7Tv-byZVP3cJisijcA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVm_PFL33GYtU71WsDipMmA","UCVm_PFL33GYtU71WsDipMmA","bsWWHo4KDHE","An error code or message would help if you still need it.","An error code or message would help if you still need it.","TRUE","none","0","2013-08-28T21:48:44.000Z","2013-08-28T21:48:44.000Z","UgwVA2BUCBwuQYilYf54AaABAg",NA,NA
"530","Lalinda Perera","https://yt3.ggpht.com/a/AGF-l7934gRtRurl5ukf3Xip8BmZiPzkR7qxw824OQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJ6R6b_VCJthyMs-E-10Nhg","UCJ6R6b_VCJthyMs-E-10Nhg","bsWWHo4KDHE","Man... you are awesome (Y)","Man... you are awesome (Y)","TRUE","none","0","2013-08-28T07:58:42.000Z","2013-08-28T07:58:42.000Z","Ugy4MvZ15fJKW5JdCP14AaABAg",NA,NA
"531","SacredWaste","https://yt3.ggpht.com/a/AGF-l7-wCVm7LCYPtjOhQUzvJxqpMzq2FQwgHrhmQw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIgOdrGLGrs65yln0Y2SuFQ","UCIgOdrGLGrs65yln0Y2SuFQ","bsWWHo4KDHE","Functions are very easy to understand. Take a look at the main function. That is the starting function, your computer calls that. All the other functions are called by the main function, or even other functions. If its void, it just does whatever is in the function. Boolean, String, and int functions return a Boolean, String, or int respectively.","Functions are very easy to understand. Take a look at the main function. That is the starting function, your computer calls that. All the other functions are called by the main function, or even other functions. If its void, it just does whatever is in the function. Boolean, String, and int functions return a Boolean, String, or int respectively.","TRUE","none","0","2013-08-26T22:35:31.000Z","2013-08-26T22:35:31.000Z","UgxkT1TsKsf0a9MSnv14AaABAg",NA,NA
"532","SacredWaste","https://yt3.ggpht.com/a/AGF-l7-wCVm7LCYPtjOhQUzvJxqpMzq2FQwgHrhmQw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIgOdrGLGrs65yln0Y2SuFQ","UCIgOdrGLGrs65yln0Y2SuFQ","bsWWHo4KDHE","Yes. C++ is used for almost every game out there.","Yes. C++ is used for almost every game out there.","TRUE","none","0","2013-08-26T22:31:00.000Z","2013-08-26T22:31:00.000Z","UgyhOggxihElZBsGy694AaABAg",NA,NA
"533","Legenda Ry.","https://yt3.ggpht.com/a/AGF-l7_X5Hnc0M_9n2DKOUkiagNbvrdHgoi-1Iybmw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCoGUuKscp6sXeNDCunWVwmQ","UCoGUuKscp6sXeNDCunWVwmQ","bsWWHo4KDHE","can I use this knowledge to make games??
","can I use this knowledge to make games??
","TRUE","none","0","2013-08-25T12:50:06.000Z","2013-08-25T12:50:06.000Z","UgzC5SgUUHc30ZCmUtp4AaABAg",NA,NA
"534","SlowTheTurtle","https://yt3.ggpht.com/a/AGF-l7_Rko2XzG6T4GYMgwETdWPLxtdQbcHipq4_3g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCSxSmj7A1SfqF9jb1g_ct9Q","UCSxSmj7A1SfqF9jb1g_ct9Q","bsWWHo4KDHE","Not in this series. He has a whole other series for that.","Not in this series. He has a whole other series for that.","TRUE","none","0","2013-08-25T06:25:48.000Z","2013-08-25T06:25:48.000Z","UgxexlG6s_8AwBxM-7p4AaABAg",NA,NA
"535","Joe Farnelli","https://yt3.ggpht.com/a/AGF-l7-fDq2LFOcUKO2o6dAHJZk9y2pKmPu57kahWA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqIuYWAqfKg5DT8aOGtOAuA","UCqIuYWAqfKg5DT8aOGtOAuA","bsWWHo4KDHE","Hey bucky do we ever learn about GUI in this series, if so what episode","Hey bucky do we ever learn about GUI in this series, if so what episode","TRUE","none","0","2013-08-23T16:34:57.000Z","2013-08-23T16:34:57.000Z","UgyOwGjZeZDGbYiz_fJ4AaABAg",NA,NA
"536","ozkarleiva","https://yt3.ggpht.com/a/AGF-l79Oy1RioAmXrT8-bqWPTdGE0ehL_0mnBgJg7g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCtrH67JYSujMap8bp9TRr-w","UCtrH67JYSujMap8bp9TRr-w","bsWWHo4KDHE","my compiler doesn&#39;t work in my mac.How can I fixed that?
","my compiler doesn't work in my mac.How can I fixed that?
","TRUE","none","0","2013-08-17T21:37:07.000Z","2013-08-17T21:37:07.000Z","UgyZacInv9aH4i6H4MN4AaABAg",NA,NA
"537","CRandle","https://yt3.ggpht.com/a/AGF-l795YOroSKoy3Yb1P7Qhmlvz1qhgvPo3b5PyaQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCEkSuvbHpT5uYyrbY7OZjUA","UCEkSuvbHpT5uYyrbY7OZjUA","bsWWHo4KDHE","V is for Vagina","V is for Vagina","TRUE","none","0","2013-08-16T15:47:51.000Z","2013-08-16T15:47:51.000Z","Ugw1az91NideC7ry35N4AaABAg",NA,NA
"538","Sai Karann","https://yt3.ggpht.com/a/AGF-l78YgrE7zfZbtKXpx30fo-FGz4Dl7xJtWW3WwQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2pMGkrnPfgwIXneKRZ7U9Q","UC2pMGkrnPfgwIXneKRZ7U9Q","bsWWHo4KDHE","Don&#39;t we need to use a scope resolution operator &quot;::&quot; for connecting the main and the function. someone pl clarify as my teacher is teaching it that way","Don't we need to use a scope resolution operator ""::"" for connecting the main and the function. someone pl clarify as my teacher is teaching it that way","TRUE","none","0","2013-08-07T11:32:10.000Z","2013-08-07T11:32:10.000Z","UgzsXTswLNQwKxScgK14AaABAg",NA,NA
"539","Oztaco","https://yt3.ggpht.com/a/AGF-l78eWuwrdCB6fVtrhR3al0u3lCwfrs_W5bom3w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTBBcTonV9tPdfYmBwFesjg","UCTBBcTonV9tPdfYmBwFesjg","bsWWHo4KDHE","On my other comment I accidentally put / instead of \ as Jason Armani&#39;s comment pointed out, sorry.","On my other comment I accidentally put / instead of \ as Jason Armani's comment pointed out, sorry.","TRUE","none","0","2013-08-05T08:46:41.000Z","2013-08-05T08:46:41.000Z","UgzF36tM_-dBSHu9dWZ4AaABAg",NA,NA
"540","Oztaco","https://yt3.ggpht.com/a/AGF-l78eWuwrdCB6fVtrhR3al0u3lCwfrs_W5bom3w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTBBcTonV9tPdfYmBwFesjg","UCTBBcTonV9tPdfYmBwFesjg","bsWWHo4KDHE","Yeah yeah, sorry I always put / by accident","Yeah yeah, sorry I always put / by accident","TRUE","none","0","2013-08-05T08:46:03.000Z","2013-08-05T08:46:03.000Z","UgxPtmfzQLKnev4kEXd4AaABAg",NA,NA
"541","DraxVideos","https://yt3.ggpht.com/a/AGF-l79FG6pDk83pb6J8xZHhzGxDjP74E7ktUqrmHQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4r2aIMQHp_G7o5-7HxbIGQ","UC4r2aIMQHp_G7o5-7HxbIGQ","bsWWHo4KDHE","I know, but I don&#39;t actually have \ on my keyboard, ","I know, but I don't actually have \ on my keyboard, ","TRUE","none","0","2013-08-04T12:13:09.000Z","2013-08-04T12:13:09.000Z","UgwkzWFc4x_G_gQmN8p4AaABAg",NA,NA
"542","Jason Armani","https://yt3.ggpht.com/a/AGF-l79ueLouSVNk_iAueQ_2B9W6OL0Cov6egcQrKA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRqyFkh0_HhQCF3rhi_M48g","UCRqyFkh0_HhQCF3rhi_M48g","bsWWHo4KDHE","Forgot to add that it doesn&#39;t matter where your main function is. Just as long as you have one to begin with. ","Forgot to add that it doesn't matter where your main function is. Just as long as you have one to begin with. ","TRUE","none","0","2013-08-04T08:52:47.000Z","2013-08-04T08:52:47.000Z","Ugy8XHzNyXl5R4F8NYJ4AaABAg",NA,NA
"543","Jason Armani","https://yt3.ggpht.com/a/AGF-l79ueLouSVNk_iAueQ_2B9W6OL0Cov6egcQrKA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRqyFkh0_HhQCF3rhi_M48g","UCRqyFkh0_HhQCF3rhi_M48g","bsWWHo4KDHE","It helps the programmer or anyone else who looks at the code see what the function returns or accepts as parameters. 
Since most programs are written by teams it makes it helpful to see what your program needs to take and what it needs to return. ","It helps the programmer or anyone else who looks at the code see what the function returns or accepts as parameters. 
Since most programs are written by teams it makes it helpful to see what your program needs to take and what it needs to return. ","TRUE","none","0","2013-08-04T08:51:32.000Z","2013-08-04T08:51:32.000Z","UgxRowvbQ7VPhwdJyN94AaABAg",NA,NA
"544","Jason Armani","https://yt3.ggpht.com/a/AGF-l79ueLouSVNk_iAueQ_2B9W6OL0Cov6egcQrKA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRqyFkh0_HhQCF3rhi_M48g","UCRqyFkh0_HhQCF3rhi_M48g","bsWWHo4KDHE","You mean &quot;\n&quot;. /n will make the compiler think your dividing n by whatever was before the forward slash. ","You mean ""\n"". /n will make the compiler think your dividing n by whatever was before the forward slash. ","TRUE","none","0","2013-08-04T08:49:35.000Z","2013-08-04T08:49:35.000Z","UgxFp_7IzSHdkpKwJ5F4AaABAg",NA,NA
"545","Bronson","https://yt3.ggpht.com/a/AGF-l79lfjdBvlE4MKj0zv2BaH7NmxfNKzOEXalM1A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UClDkCESjqk5JPFsp1lDeTtg","UClDkCESjqk5JPFsp1lDeTtg","bsWWHo4KDHE","Just a point, it&#39;s \n not /n","Just a point, it's \n not /n","TRUE","none","0","2013-08-04T03:04:36.000Z","2013-08-04T03:04:36.000Z","Ugz0cErZbaYqKDgJHmd4AaABAg",NA,NA
"546","Brenda Jensen","https://yt3.ggpht.com/a/AGF-l78qxabW_5dkwt1H27IgYsIDlhPs-kUyTv6QbQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5JHullnCotlBCy9xZMk1aQ","UC5JHullnCotlBCy9xZMk1aQ","bsWWHo4KDHE","Thanks a lot! ","Thanks a lot! ","TRUE","none","0","2013-07-31T20:52:40.000Z","2013-07-31T20:52:40.000Z","Ugz2IjdBaWOSSDrr3QF4AaABAg",NA,NA
"547","memesboys","https://yt3.ggpht.com/a/AGF-l798l1o5YWXper60P_lI1v3GKWVLz6RdRdb4LA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCORtdnNKzokajNmKwtaISfg","UCORtdnNKzokajNmKwtaISfg","bsWWHo4KDHE","You forgot the instruction to put the slices together for Pb and J sandwich. Excellent teacher?! I think not!","You forgot the instruction to put the slices together for Pb and J sandwich. Excellent teacher?! I think not!","TRUE","none","0","2013-07-31T14:55:09.000Z","2013-07-31T14:55:09.000Z","UgwG7v9Q8djPK9hHwHt4AaABAg",NA,NA
"548","Skolegud","https://yt3.ggpht.com/a/AGF-l78G5knWbBoa39FmxUFhVsY3KavbfwxOEHaIhA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCG2RRMCjznVHvzTgcg9i2Lw","UCG2RRMCjznVHvzTgcg9i2Lw","bsWWHo4KDHE","\n and endl is the same. The only difference is you can use \n to make a new line inside what you to write, eg: cout &lt;&lt; &quot;Hello \n World&quot;; Will print out:
Hello
world
Endl is the same, but you cant write it inside of your text, so you have to do this: cout &lt;&lt; &quot;Hello&quot; &lt;&lt; endl;
cout &lt;&lt; &quot;world&quot; &lt;&lt; endl; to get the same result as above.","\n and endl is the same. The only difference is you can use \n to make a new line inside what you to write, eg: cout << ""Hello \n World""; Will print out:
Hello
world
Endl is the same, but you cant write it inside of your text, so you have to do this: cout << ""Hello"" << endl;
cout << ""world"" << endl; to get the same result as above.","TRUE","none","0","2013-07-31T11:21:18.000Z","2013-07-31T11:21:18.000Z","Ugx0V3xMMWjeGefkmQ94AaABAg",NA,NA
"549","blind guy suck at gaming","https://yt3.ggpht.com/a/AGF-l78APXZ502lbCh60nEjdEHwuGMBOORtQUghldw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCPoVaF6uDEEjZyq-reG0uIg","UCPoVaF6uDEEjZyq-reG0uIg","bsWWHo4KDHE","you&#39;re an amazing teacher","you're an amazing teacher","TRUE","none","0","2013-07-30T16:34:11.000Z","2013-07-30T16:34:11.000Z","UgwdeVnGy-0W0ZmqqdR4AaABAg",NA,NA
"550","Oztaco","https://yt3.ggpht.com/a/AGF-l78eWuwrdCB6fVtrhR3al0u3lCwfrs_W5bom3w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTBBcTonV9tPdfYmBwFesjg","UCTBBcTonV9tPdfYmBwFesjg","bsWWHo4KDHE","It makes it so that main() is closer to the top of the page... just a matter of preference as far as I know","It makes it so that main() is closer to the top of the page... just a matter of preference as far as I know","TRUE","none","0","2013-07-24T08:03:22.000Z","2013-07-24T08:03:22.000Z","Ugz5Ehve4H15eAgMTYR4AaABAg",NA,NA
"551","Oztaco","https://yt3.ggpht.com/a/AGF-l78eWuwrdCB6fVtrhR3al0u3lCwfrs_W5bom3w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTBBcTonV9tPdfYmBwFesjg","UCTBBcTonV9tPdfYmBwFesjg","bsWWHo4KDHE","/n is used whenever you&#39;re writing text, so whenever you&#39;re between quotes so like this
cout &lt;&lt; &quot;Use n here /n&quot;;

While endl is used outside of quotes because it&#39;s like a variable so like this
cout &lt;&lt; &quot;If you put endl here, it&#39;ll just type endl on screen, so outside of the quotes like this: &quot; &lt;&lt; endl;","/n is used whenever you're writing text, so whenever you're between quotes so like this
cout << ""Use n here /n"";

While endl is used outside of quotes because it's like a variable so like this
cout << ""If you put endl here, it'll just type endl on screen, so outside of the quotes like this: "" << endl;","TRUE","none","0","2013-07-24T08:01:32.000Z","2013-07-24T08:01:32.000Z","UgwGjKzQBKaFX7WRKvJ4AaABAg",NA,NA
"552","DraxVideos","https://yt3.ggpht.com/a/AGF-l79FG6pDk83pb6J8xZHhzGxDjP74E7ktUqrmHQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4r2aIMQHp_G7o5-7HxbIGQ","UC4r2aIMQHp_G7o5-7HxbIGQ","bsWWHo4KDHE","When do you use /n and endl...","When do you use /n and endl...","TRUE","none","0","2013-07-23T11:25:02.000Z","2013-07-23T11:25:02.000Z","UgxVuSQf0OUb8cyrkGt4AaABAg",NA,NA
"553","LazerMouze","https://yt3.ggpht.com/a/AGF-l7-gHJEeGrjANm_iDcqyKStvxK87FzkMbWGhAA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjQvXwV03rR-2lKVnBWyKPA","UCjQvXwV03rR-2lKVnBWyKPA","bsWWHo4KDHE","you can watch all of the episodes!","you can watch all of the episodes!","TRUE","none","0","2013-07-22T10:34:43.000Z","2013-07-22T10:34:43.000Z","UgwgspR1F0dLvpDFoWd4AaABAg",NA,NA
"554","Daniel Collier","https://yt3.ggpht.com/a/AGF-l79jgp93oAHvbSPpbEWLfi-d4A0V33OXYBPHMA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5r4cuwt2qXL4pkBRf4KgGA","UC5r4cuwt2qXL4pkBRf4KgGA","bsWWHo4KDHE","no thanks the reviews are really bad !","no thanks the reviews are really bad !","TRUE","none","0","2013-07-19T10:19:34.000Z","2013-07-19T10:19:34.000Z","UgxXrbRqAH19mmqEBUR4AaABAg",NA,NA
